CENTRO;JUSTICIA            ;  90 - 94;182
CENTRO;JUSTICIA            ;  95 - 99;45
CENTRO;JUSTICIA            ;100 o más;14
CENTRO;UNIVERSIDAD         ;00 TODOS;32.991
CENTRO;UNIVERSIDAD         ;    0 - 4;855
CENTRO;UNIVERSIDAD         ;    5 - 9;748
CENTRO;UNIVERSIDAD         ;  10 - 14;762
CENTRO;UNIVERSIDAD         ;  15 - 19;758
CENTRO;UNIVERSIDAD         ;  20 - 24;1.408
CENTRO;UNIVERSIDAD         ;  25 - 29;3.428
CENTRO;UNIVERSIDAD         ;  30 - 34;3.942
CENTRO;UNIVERSIDAD         ;  35 - 39;3.622
CENTRO;UNIVERSIDAD         ;  40 - 44;3.301
CENTRO;UNIVERSIDAD         ;  45 - 49;2.646
CENTRO;UNIVERSIDAD         ;  50 - 54;2.355
CENTRO;UNIVERSIDAD         ;  55 - 59;2.109
CENTRO;UNIVERSIDAD         ;  60 - 64;1.801
CENTRO;UNIVERSIDAD         ;  65 - 69;1.416
CENTRO;UNIVERSIDAD         ;  70 - 74;1.168
CENTRO;UNIVERSIDAD         ;  75 - 79;868
CENTRO;UNIVERSIDAD         ;  80 - 84;716
CENTRO;UNIVERSIDAD         ;  85 - 89;596
CENTRO;UNIVERSIDAD         ;  90 - 94;372
CENTRO;UNIVERSIDAD         ;  95 - 99;104
CENTRO;UNIVERSIDAD         ;100 o más;16
CENTRO;SOL                 ;00 TODOS;7.508
CENTRO;SOL                 ;    0 - 4;156
CENTRO;SOL                 ;    5 - 9;149
CENTRO;SOL                 ;  10 - 14;163
CENTRO;SOL                 ;  15 - 19;149
CENTRO;SOL                 ;  20 - 24;395
CENTRO;SOL                 ;  25 - 29;782
CENTRO;SOL                 ;  30 - 34;796
CENTRO;SOL                 ;  35 - 39;738
CENTRO;SOL                 ;  40 - 44;712
CENTRO;SOL                 ;  45 - 49;623
CENTRO;SOL                 ;  50 - 54;627
CENTRO;SOL                 ;  55 - 59;506
CENTRO;SOL                 ;  60 - 64;438
CENTRO;SOL                 ;  65 - 69;335
CENTRO;SOL                 ;  70 - 74;340
CENTRO;SOL                 ;  75 - 79;211
CENTRO;SOL                 ;  80 - 84;152
CENTRO;SOL                 ;  85 - 89;146
CENTRO;SOL                 ;  90 - 94;65
CENTRO;SOL                 ;  95 - 99;22
CENTRO;SOL                 ;100 o más;3
ARGANZUELA;IMPERIAL            ;00 TODOS;22.907
ARGANZUELA;IMPERIAL            ;    0 - 4;818
ARGANZUELA;IMPERIAL            ;    5 - 9;783
ARGANZUELA;IMPERIAL            ;  10 - 14;868
ARGANZUELA;IMPERIAL            ;  15 - 19;967
ARGANZUELA;IMPERIAL            ;  20 - 24;957
ARGANZUELA;IMPERIAL            ;  25 - 29;1.253
ARGANZUELA;IMPERIAL            ;  30 - 34;1.581
ARGANZUELA;IMPERIAL            ;  35 - 39;1.786
ARGANZUELA;IMPERIAL            ;  40 - 44;1.759
ARGANZUELA;IMPERIAL            ;  45 - 49;1.771
ARGANZUELA;IMPERIAL            ;  50 - 54;1.835
ARGANZUELA;IMPERIAL            ;  55 - 59;1.823
ARGANZUELA;IMPERIAL            ;  60 - 64;1.678
ARGANZUELA;IMPERIAL            ;  65 - 69;1.320
ARGANZUELA;IMPERIAL            ;  70 - 74;1.078
ARGANZUELA;IMPERIAL            ;  75 - 79;880
ARGANZUELA;IMPERIAL            ;  80 - 84;698
ARGANZUELA;IMPERIAL            ;  85 - 89;592
ARGANZUELA;IMPERIAL            ;  90 - 94;337
ARGANZUELA;IMPERIAL            ;  95 - 99;108
ARGANZUELA;IMPERIAL            ;100 o más;15
ARGANZUELA;ACACIAS             ;00 TODOS;36.957
ARGANZUELA;ACACIAS             ;    0 - 4;1.230
ARGANZUELA;ACACIAS             ;    5 - 9;1.164
ARGANZUELA;ACACIAS             ;  10 - 14;1.159
ARGANZUELA;ACACIAS             ;  15 - 19;1.466
ARGANZUELA;ACACIAS             ;  20 - 24;1.759
ARGANZUELA;ACACIAS             ;  25 - 29;2.427
ARGANZUELA;ACACIAS             ;  30 - 34;2.571
ARGANZUELA;ACACIAS             ;  35 - 39;2.946
ARGANZUELA;ACACIAS             ;  40 - 44;2.708
ARGANZUELA;ACACIAS             ;  45 - 49;2.301
ARGANZUELA;ACACIAS             ;  50 - 54;2.676
ARGANZUELA;ACACIAS             ;  55 - 59;2.935
ARGANZUELA;ACACIAS             ;  60 - 64;3.012
ARGANZUELA;ACACIAS             ;  65 - 69;2.568
ARGANZUELA;ACACIAS             ;  70 - 74;2.064
ARGANZUELA;ACACIAS             ;  75 - 79;1.417
ARGANZUELA;ACACIAS             ;  80 - 84;1.091
ARGANZUELA;ACACIAS             ;  85 - 89;843
ARGANZUELA;ACACIAS             ;  90 - 94;446
ARGANZUELA;ACACIAS             ;  95 - 99;151
ARGANZUELA;ACACIAS             ;100 o más;23
ARGANZUELA;CHOPERA             ;00 TODOS;20.208
ARGANZUELA;CHOPERA             ;    0 - 4;823
ARGANZUELA;CHOPERA             ;    5 - 9;648
ARGANZUELA;CHOPERA             ;  10 - 14;550
ARGANZUELA;CHOPERA             ;  15 - 19;643
ARGANZUELA;CHOPERA             ;  20 - 24;821
ARGANZUELA;CHOPERA             ;  25 - 29;1.340
ARGANZUELA;CHOPERA             ;  30 - 34;1.723
ARGANZUELA;CHOPERA             ;  35 - 39;1.904
ARGANZUELA;CHOPERA             ;  40 - 44;1.676
ARGANZUELA;CHOPERA             ;  45 - 49;1.419
ARGANZUELA;CHOPERA             ;  50 - 54;1.438
ARGANZUELA;CHOPERA             ;  55 - 59;1.374
ARGANZUELA;CHOPERA             ;  60 - 64;1.247
ARGANZUELA;CHOPERA             ;  65 - 69;1.043
ARGANZUELA;CHOPERA             ;  70 - 74;943
ARGANZUELA;CHOPERA             ;  75 - 79;827
ARGANZUELA;CHOPERA             ;  80 - 84;753
ARGANZUELA;CHOPERA             ;  85 - 89;619
ARGANZUELA;CHOPERA             ;  90 - 94;322
ARGANZUELA;CHOPERA             ;  95 - 99;85
ARGANZUELA;CHOPERA             ;100 o más;10
ARGANZUELA;LEGAZPI             ;00 TODOS;19.780
ARGANZUELA;LEGAZPI             ;    0 - 4;1.184
ARGANZUELA;LEGAZPI             ;    5 - 9;1.284
ARGANZUELA;LEGAZPI             ;  10 - 14;1.109
ARGANZUELA;LEGAZPI             ;  15 - 19;994
ARGANZUELA;LEGAZPI             ;  20 - 24;845
ARGANZUELA;LEGAZPI             ;  25 - 29;994
ARGANZUELA;LEGAZPI             ;  30 - 34;1.385
ARGANZUELA;LEGAZPI             ;  35 - 39;1.850
ARGANZUELA;LEGAZPI             ;  40 - 44;2.072
ARGANZUELA;LEGAZPI             ;  45 - 49;1.899
ARGANZUELA;LEGAZPI             ;  50 - 54;1.826
ARGANZUELA;LEGAZPI             ;  55 - 59;1.525
ARGANZUELA;LEGAZPI             ;  60 - 64;1.021
ARGANZUELA;LEGAZPI             ;  65 - 69;635
ARGANZUELA;LEGAZPI             ;  70 - 74;448
ARGANZUELA;LEGAZPI             ;  75 - 79;273
ARGANZUELA;LEGAZPI             ;  80 - 84;162
ARGANZUELA;LEGAZPI             ;  85 - 89;156
ARGANZUELA;LEGAZPI             ;  90 - 94;90
ARGANZUELA;LEGAZPI             ;  95 - 99;23
ARGANZUELA;LEGAZPI             ;100 o más;5
ARGANZUELA;DELICIAS            ;00 TODOS;28.155
ARGANZUELA;DELICIAS            ;    0 - 4;1.249
ARGANZUELA;DELICIAS            ;    5 - 9;1.252
ARGANZUELA;DELICIAS            ;  10 - 14;1.206
ARGANZUELA;DELICIAS            ;  15 - 19;1.159
ARGANZUELA;DELICIAS            ;  20 - 24;1.237
ARGANZUELA;DELICIAS            ;  25 - 29;1.774
ARGANZUELA;DELICIAS            ;  30 - 34;2.067
ARGANZUELA;DELICIAS            ;  35 - 39;2.486
ARGANZUELA;DELICIAS            ;  40 - 44;2.578
ARGANZUELA;DELICIAS            ;  45 - 49;2.384
ARGANZUELA;DELICIAS            ;  50 - 54;2.280
ARGANZUELA;DELICIAS            ;  55 - 59;2.024
ARGANZUELA;DELICIAS            ;  60 - 64;1.650
ARGANZUELA;DELICIAS            ;  65 - 69;1.318
ARGANZUELA;DELICIAS            ;  70 - 74;1.079
ARGANZUELA;DELICIAS            ;  75 - 79;852
ARGANZUELA;DELICIAS            ;  80 - 84;605
ARGANZUELA;DELICIAS            ;  85 - 89;577
ARGANZUELA;DELICIAS            ;  90 - 94;266
ARGANZUELA;DELICIAS            ;  95 - 99;100
ARGANZUELA;DELICIAS            ;100 o más;12
ARGANZUELA;PALOS DE LA FRONTERA   ;00 TODOS;26.171
ARGANZUELA;PALOS DE LA FRONTERA   ;    0 - 4;837
ARGANZUELA;PALOS DE LA FRONTERA   ;    5 - 9;788
ARGANZUELA;PALOS DE LA FRONTERA   ;  10 - 14;774
ARGANZUELA;PALOS DE LA FRONTERA   ;  15 - 19;732
ARGANZUELA;PALOS DE LA FRONTERA   ;  20 - 24;1.119
ARGANZUELA;PALOS DE LA FRONTERA   ;  25 - 29;2.076
ARGANZUELA;PALOS DE LA FRONTERA   ;  30 - 34;2.462
ARGANZUELA;PALOS DE LA FRONTERA   ;  35 - 39;2.384
ARGANZUELA;PALOS DE LA FRONTERA   ;  40 - 44;2.166
ARGANZUELA;PALOS DE LA FRONTERA   ;  45 - 49;1.988
ARGANZUELA;PALOS DE LA FRONTERA   ;  50 - 54;1.892
ARGANZUELA;PALOS DE LA FRONTERA   ;  55 - 59;1.829
ARGANZUELA;PALOS DE LA FRONTERA   ;  60 - 64;1.707
ARGANZUELA;PALOS DE LA FRONTERA   ;  65 - 69;1.352
ARGANZUELA;PALOS DE LA FRONTERA   ;  70 - 74;1.163
ARGANZUELA;PALOS DE LA FRONTERA   ;  75 - 79;913
ARGANZUELA;PALOS DE LA FRONTERA   ;  80 - 84;777
ARGANZUELA;PALOS DE LA FRONTERA   ;  85 - 89;706
ARGANZUELA;PALOS DE LA FRONTERA   ;  90 - 94;372
ARGANZUELA;PALOS DE LA FRONTERA   ;  95 - 99;121
ARGANZUELA;PALOS DE LA FRONTERA   ;100 o más;13
ARGANZUELA;ATOCHA              ;00 TODOS;1.194
ARGANZUELA;ATOCHA              ;    0 - 4;63
ARGANZUELA;ATOCHA              ;    5 - 9;64
ARGANZUELA;ATOCHA              ;  10 - 14;89
ARGANZUELA;ATOCHA              ;  15 - 19;101
ARGANZUELA;ATOCHA              ;  20 - 24;44
ARGANZUELA;ATOCHA              ;  25 - 29;58
ARGANZUELA;ATOCHA              ;  30 - 34;67
ARGANZUELA;ATOCHA              ;  35 - 39;81
ARGANZUELA;ATOCHA              ;  40 - 44;81
ARGANZUELA;ATOCHA              ;  45 - 49;130
ARGANZUELA;ATOCHA              ;  50 - 54;160
ARGANZUELA;ATOCHA              ;  55 - 59;80
ARGANZUELA;ATOCHA              ;  60 - 64;58
ARGANZUELA;ATOCHA              ;  65 - 69;34
ARGANZUELA;ATOCHA              ;  70 - 74;32
ARGANZUELA;ATOCHA              ;  75 - 79;22
ARGANZUELA;ATOCHA              ;  80 - 84;20
ARGANZUELA;ATOCHA              ;  85 - 89;6
ARGANZUELA;ATOCHA              ;  90 - 94;2
ARGANZUELA;ATOCHA              ;  95 - 99;1
ARGANZUELA;ATOCHA              ;100 o más;1
ARGANZUELA;NO CONSTA;00 TODOS;5
ARGANZUELA;NO CONSTA;  20 - 24;1
ARGANZUELA;NO CONSTA;  25 - 29;1
ARGANZUELA;NO CONSTA;  30 - 34;1
ARGANZUELA;NO CONSTA;  60 - 64;1
ARGANZUELA;NO CONSTA;  65 - 69;1
RETIRO;PACÍFICO            ;00 TODOS;33.789
RETIRO;PACÍFICO            ;    0 - 4;1.138
RETIRO;PACÍFICO            ;    5 - 9;1.103
RETIRO;PACÍFICO            ;  10 - 14;1.073
RETIRO;PACÍFICO            ;  15 - 19;1.193
RETIRO;PACÍFICO            ;  20 - 24;1.459
RETIRO;PACÍFICO            ;  25 - 29;2.268
RETIRO;PACÍFICO            ;  30 - 34;2.407
RETIRO;PACÍFICO            ;  35 - 39;2.465
RETIRO;PACÍFICO            ;  40 - 44;2.421
RETIRO;PACÍFICO            ;  45 - 49;2.255
RETIRO;PACÍFICO            ;  50 - 54;2.433
RETIRO;PACÍFICO            ;  55 - 59;2.540
RETIRO;PACÍFICO            ;  60 - 64;2.546
RETIRO;PACÍFICO            ;  65 - 69;2.090
RETIRO;PACÍFICO            ;  70 - 74;1.914
RETIRO;PACÍFICO            ;  75 - 79;1.511
RETIRO;PACÍFICO            ;  80 - 84;1.205
RETIRO;PACÍFICO            ;  85 - 89;1.080
RETIRO;PACÍFICO            ;  90 - 94;538
RETIRO;PACÍFICO            ;  95 - 99;132
RETIRO;PACÍFICO            ;100 o más;18
RETIRO;ADELFAS             ;00 TODOS;18.825
RETIRO;ADELFAS             ;    0 - 4;768
RETIRO;ADELFAS             ;    5 - 9;799
RETIRO;ADELFAS             ;  10 - 14;776
RETIRO;ADELFAS             ;  15 - 19;746
RETIRO;ADELFAS             ;  20 - 24;738
RETIRO;ADELFAS             ;  25 - 29;1.131
RETIRO;ADELFAS             ;  30 - 34;1.284
RETIRO;ADELFAS             ;  35 - 39;1.541
RETIRO;ADELFAS             ;  40 - 44;1.591
RETIRO;ADELFAS             ;  45 - 49;1.401
RETIRO;ADELFAS             ;  50 - 54;1.369
RETIRO;ADELFAS             ;  55 - 59;1.323
RETIRO;ADELFAS             ;  60 - 64;1.296
RETIRO;ADELFAS             ;  65 - 69;1.192
RETIRO;ADELFAS             ;  70 - 74;962
RETIRO;ADELFAS             ;  75 - 79;672
RETIRO;ADELFAS             ;  80 - 84;472
RETIRO;ADELFAS             ;  85 - 89;427
RETIRO;ADELFAS             ;  90 - 94;239
RETIRO;ADELFAS             ;  95 - 99;85
RETIRO;ADELFAS             ;100 o más;13
RETIRO;ESTRELLA            ;00 TODOS;23.327
RETIRO;ESTRELLA            ;    0 - 4;843
RETIRO;ESTRELLA            ;    5 - 9;1.012
RETIRO;ESTRELLA            ;  10 - 14;973
RETIRO;ESTRELLA            ;  15 - 19;887
RETIRO;ESTRELLA            ;  20 - 24;930
RETIRO;ESTRELLA            ;  25 - 29;1.117
RETIRO;ESTRELLA            ;  30 - 34;1.272
RETIRO;ESTRELLA            ;  35 - 39;1.489
RETIRO;ESTRELLA            ;  40 - 44;1.654
RETIRO;ESTRELLA            ;  45 - 49;1.550
RETIRO;ESTRELLA            ;  50 - 54;1.431
RETIRO;ESTRELLA            ;  55 - 59;1.409
RETIRO;ESTRELLA            ;  60 - 64;1.525
RETIRO;ESTRELLA            ;  65 - 69;1.598
RETIRO;ESTRELLA            ;  70 - 74;1.838
RETIRO;ESTRELLA            ;  75 - 79;1.534
RETIRO;ESTRELLA            ;  80 - 84;1.061
RETIRO;ESTRELLA            ;  85 - 89;719
RETIRO;ESTRELLA            ;  90 - 94;370
RETIRO;ESTRELLA            ;  95 - 99;101
RETIRO;ESTRELLA            ;100 o más;14
RETIRO;IBIZA               ;00 TODOS;21.818
RETIRO;IBIZA               ;    0 - 4;890
RETIRO;IBIZA               ;    5 - 9;823
RETIRO;IBIZA               ;  10 - 14;803
RETIRO;IBIZA               ;  15 - 19;751
RETIRO;IBIZA               ;  20 - 24;926
RETIRO;IBIZA               ;  25 - 29;1.422
RETIRO;IBIZA               ;  30 - 34;1.508
RETIRO;IBIZA               ;  35 - 39;1.559
RETIRO;IBIZA               ;  40 - 44;1.644
RETIRO;IBIZA               ;  45 - 49;1.637
RETIRO;IBIZA               ;  50 - 54;1.458
RETIRO;IBIZA               ;  55 - 59;1.455
RETIRO;IBIZA               ;  60 - 64;1.481
RETIRO;IBIZA               ;  65 - 69;1.275
RETIRO;IBIZA               ;  70 - 74;1.157
RETIRO;IBIZA               ;  75 - 79;989
RETIRO;IBIZA               ;  80 - 84;774
RETIRO;IBIZA               ;  85 - 89;694
RETIRO;IBIZA               ;  90 - 94;403
RETIRO;IBIZA               ;  95 - 99;144
RETIRO;IBIZA               ;100 o más;25
RETIRO;LOS JERÓNIMOS       ;00 TODOS;7.015
RETIRO;LOS JERÓNIMOS       ;    0 - 4;289
RETIRO;LOS JERÓNIMOS       ;    5 - 9;242
RETIRO;LOS JERÓNIMOS       ;  10 - 14;242
RETIRO;LOS JERÓNIMOS       ;  15 - 19;224
RETIRO;LOS JERÓNIMOS       ;  20 - 24;300
RETIRO;LOS JERÓNIMOS       ;  25 - 29;357
RETIRO;LOS JERÓNIMOS       ;  30 - 34;441
RETIRO;LOS JERÓNIMOS       ;  35 - 39;463
RETIRO;LOS JERÓNIMOS       ;  40 - 44;547
RETIRO;LOS JERÓNIMOS       ;  45 - 49;520
RETIRO;LOS JERÓNIMOS       ;  50 - 54;553
RETIRO;LOS JERÓNIMOS       ;  55 - 59;530
RETIRO;LOS JERÓNIMOS       ;  60 - 64;461
RETIRO;LOS JERÓNIMOS       ;  65 - 69;391
RETIRO;LOS JERÓNIMOS       ;  70 - 74;370
RETIRO;LOS JERÓNIMOS       ;  75 - 79;369
RETIRO;LOS JERÓNIMOS       ;  80 - 84;321
RETIRO;LOS JERÓNIMOS       ;  85 - 89;236
RETIRO;LOS JERÓNIMOS       ;  90 - 94;127
RETIRO;LOS JERÓNIMOS       ;  95 - 99;26
RETIRO;LOS JERÓNIMOS       ;100 o más;6
RETIRO;NIÑO JESÚS          ;00 TODOS;15.465
RETIRO;NIÑO JESÚS          ;    0 - 4;696
RETIRO;NIÑO JESÚS          ;    5 - 9;743
RETIRO;NIÑO JESÚS          ;  10 - 14;736
RETIRO;NIÑO JESÚS          ;  15 - 19;693
RETIRO;NIÑO JESÚS          ;  20 - 24;721
RETIRO;NIÑO JESÚS          ;  25 - 29;800
RETIRO;NIÑO JESÚS          ;  30 - 34;776
RETIRO;NIÑO JESÚS          ;  35 - 39;951
RETIRO;NIÑO JESÚS          ;  40 - 44;1.060
RETIRO;NIÑO JESÚS          ;  45 - 49;1.127
RETIRO;NIÑO JESÚS          ;  50 - 54;1.066
RETIRO;NIÑO JESÚS          ;  55 - 59;1.056
RETIRO;NIÑO JESÚS          ;  60 - 64;909
RETIRO;NIÑO JESÚS          ;  65 - 69;999
RETIRO;NIÑO JESÚS          ;  70 - 74;1.014
RETIRO;NIÑO JESÚS          ;  75 - 79;811
RETIRO;NIÑO JESÚS          ;  80 - 84;566
RETIRO;NIÑO JESÚS          ;  85 - 89;455
RETIRO;NIÑO JESÚS          ;  90 - 94;215
RETIRO;NIÑO JESÚS          ;  95 - 99;61
RETIRO;NIÑO JESÚS          ;100 o más;10
SALAMANCA;RECOLETOS           ;00 TODOS;15.748
SALAMANCA;RECOLETOS           ;    0 - 4;623
SALAMANCA;RECOLETOS           ;    5 - 9;549
SALAMANCA;RECOLETOS           ;  10 - 14;539
SALAMANCA;RECOLETOS           ;  15 - 19;589
SALAMANCA;RECOLETOS           ;  20 - 24;868
SALAMANCA;RECOLETOS           ;  25 - 29;1.109
SALAMANCA;RECOLETOS           ;  30 - 34;1.120
SALAMANCA;RECOLETOS           ;  35 - 39;1.080
SALAMANCA;RECOLETOS           ;  40 - 44;1.114
SALAMANCA;RECOLETOS           ;  45 - 49;1.044
SALAMANCA;RECOLETOS           ;  50 - 54;1.168
SALAMANCA;RECOLETOS           ;  55 - 59;1.181
SALAMANCA;RECOLETOS           ;  60 - 64;1.066
SALAMANCA;RECOLETOS           ;  65 - 69;923
SALAMANCA;RECOLETOS           ;  70 - 74;844
SALAMANCA;RECOLETOS           ;  75 - 79;688
SALAMANCA;RECOLETOS           ;  80 - 84;503
SALAMANCA;RECOLETOS           ;  85 - 89;381
SALAMANCA;RECOLETOS           ;  90 - 94;233
SALAMANCA;RECOLETOS           ;  95 - 99;105
SALAMANCA;RECOLETOS           ;100 o más;21
SALAMANCA;GOYA                ;00 TODOS;29.897
SALAMANCA;GOYA                ;    0 - 4;1.163
SALAMANCA;GOYA                ;    5 - 9;962
SALAMANCA;GOYA                ;  10 - 14;892
SALAMANCA;GOYA                ;  15 - 19;983
SALAMANCA;GOYA                ;  20 - 24;1.484
SALAMANCA;GOYA                ;  25 - 29;2.485
SALAMANCA;GOYA                ;  30 - 34;2.404
SALAMANCA;GOYA                ;  35 - 39;2.185
SALAMANCA;GOYA                ;  40 - 44;2.140
SALAMANCA;GOYA                ;  45 - 49;2.007
SALAMANCA;GOYA                ;  50 - 54;1.962
SALAMANCA;GOYA                ;  55 - 59;2.088
SALAMANCA;GOYA                ;  60 - 64;1.968
SALAMANCA;GOYA                ;  65 - 69;1.734
SALAMANCA;GOYA                ;  70 - 74;1.576
SALAMANCA;GOYA                ;  75 - 79;1.389
SALAMANCA;GOYA                ;  80 - 84;984
SALAMANCA;GOYA                ;  85 - 89;831
SALAMANCA;GOYA                ;  90 - 94;468
SALAMANCA;GOYA                ;  95 - 99;163
SALAMANCA;GOYA                ;100 o más;29
SALAMANCA;FUENTE DEL BERRO    ;00 TODOS;21.238
SALAMANCA;FUENTE DEL BERRO    ;    0 - 4;753
SALAMANCA;FUENTE DEL BERRO    ;    5 - 9;728
SALAMANCA;FUENTE DEL BERRO    ;  10 - 14;689
SALAMANCA;FUENTE DEL BERRO    ;  15 - 19;758
SALAMANCA;FUENTE DEL BERRO    ;  20 - 24;862
SALAMANCA;FUENTE DEL BERRO    ;  25 - 29;1.503
SALAMANCA;FUENTE DEL BERRO    ;  30 - 34;1.740
SALAMANCA;FUENTE DEL BERRO    ;  35 - 39;1.665
SALAMANCA;FUENTE DEL BERRO    ;  40 - 44;1.655
SALAMANCA;FUENTE DEL BERRO    ;  45 - 49;1.436
SALAMANCA;FUENTE DEL BERRO    ;  50 - 54;1.494
SALAMANCA;FUENTE DEL BERRO    ;  55 - 59;1.417
SALAMANCA;FUENTE DEL BERRO    ;  60 - 64;1.331
SALAMANCA;FUENTE DEL BERRO    ;  65 - 69;1.226
SALAMANCA;FUENTE DEL BERRO    ;  70 - 74;1.086
SALAMANCA;FUENTE DEL BERRO    ;  75 - 79;954
SALAMANCA;FUENTE DEL BERRO    ;  80 - 84;781
SALAMANCA;FUENTE DEL BERRO    ;  85 - 89;701
SALAMANCA;FUENTE DEL BERRO    ;  90 - 94;332
SALAMANCA;FUENTE DEL BERRO    ;  95 - 99;113
SALAMANCA;FUENTE DEL BERRO    ;100 o más;14
SALAMANCA;GUINDALERA          ;00 TODOS;42.124
SALAMANCA;GUINDALERA          ;    0 - 4;1.485
SALAMANCA;GUINDALERA          ;    5 - 9;1.477
SALAMANCA;GUINDALERA          ;  10 - 14;1.517
SALAMANCA;GUINDALERA          ;  15 - 19;1.610
SALAMANCA;GUINDALERA          ;  20 - 24;2.010
SALAMANCA;GUINDALERA          ;  25 - 29;3.035
SALAMANCA;GUINDALERA          ;  30 - 34;3.184
SALAMANCA;GUINDALERA          ;  35 - 39;3.068
SALAMANCA;GUINDALERA          ;  40 - 44;3.091
SALAMANCA;GUINDALERA          ;  45 - 49;2.889
SALAMANCA;GUINDALERA          ;  50 - 54;3.028
SALAMANCA;GUINDALERA          ;  55 - 59;2.946
SALAMANCA;GUINDALERA          ;  60 - 64;2.553
SALAMANCA;GUINDALERA          ;  65 - 69;2.193
SALAMANCA;GUINDALERA          ;  70 - 74;2.037
SALAMANCA;GUINDALERA          ;  75 - 79;1.829
SALAMANCA;GUINDALERA          ;  80 - 84;1.636
